TradeID,Timestamp,Action,Direction,Entry,SL,TP,RiskPoints,RewardPoints,RR,Bar,EntryBarTime,StructureID,Status,ExitReason,ExitBar,ExitBarTime,ExitPrice,PnLPoints,PnLDollars
T0001,2025-11-02 10:29:57,REGISTERED,BUY,6476,75,6463,30,6514,50,13,45,37,75,2,81,18833,2025-08-22 15:30:00,7e9139ce-8059-4de7-84c3-f5b2260d5609,PENDING,,-,-,-,-,-
T0001,2025-11-02 10:29:57,CLOSED,BUY,6476,75,-,6514,50,-,-,-,18833,2025-08-22 15:30:00,-,TP_HIT,TP,18836,2025-08-22 16:15:00,6514,50,37,75,188,75
T0002,2025-11-02 10:29:58,REGISTERED,BUY,6535,00,6530,30,6559,25,4,70,24,25,5,16,18883,2025-08-25 05:00:00,c13e414e-35fd-414c-b67b-de91e1519f13,PENDING,,-,-,-,-,-
T0002,2025-11-02 10:29:59,CLOSED,BUY,6535,00,6530,30,-,-,-,-,18883,2025-08-25 05:00:00,-,SL_HIT,SL,18899,2025-08-25 09:00:00,6530,30,-4,70,-23,50
T0003,2025-11-02 10:29:59,REGISTERED,BUY,6540,75,6527,80,6559,25,12,95,18,50,1,43,18899,2025-08-25 09:00:00,ec5eeffa-1f6b-4a33-96cb-4a3099726655,PENDING,,-,-,-,-,-
T0003,2025-11-02 10:30:09,CLOSED,BUY,6540,75,-,6559,25,-,-,-,18899,2025-08-25 09:00:00,-,TP_HIT,TP,19135,2025-08-27 22:00:00,6559,25,18,50,92,50
T0004,2025-11-02 10:30:09,REGISTERED,BUY,6546,75,6534,55,6559,25,12,20,12,50,1,02,19137,2025-08-27 22:30:00,c3eb6f1d-9f13-47e0-91ac-6ef1e9336e62,PENDING,,-,-,-,-,-
T0004,2025-11-02 10:30:11,CLOSED,BUY,6546,75,-,6559,25,-,-,-,19137,2025-08-27 22:30:00,-,TP_HIT,TP,19177,2025-08-28 09:30:00,6559,25,12,50,62,50
T0005,2025-11-02 10:30:12,REGISTERED,BUY,6544,25,6530,55,6563,50,13,70,19,25,1,41,19206,2025-08-28 16:45:00,c4da40e9-df3f-49ff-9b4b-195a1c1e8122,PENDING,,-,-,-,-,-
T0005,2025-11-02 10:30:13,EXPIRED,BUY,6544,25,-,-,-,-,-,19226,2025-08-28 21:45:00,-,EXPIRED,score decayó a 0,47,-,-,-,-,-
T0006,2025-11-02 10:30:13,REGISTERED,BUY,6558,75,6547,05,6570,45,11,70,11,70,1,00,19236,2025-08-29 01:15:00,555853c1-95e0-481a-97ac-c5640c18b8cf,PENDING,,-,-,-,-,-
T0006,2025-11-02 10:30:14,CLOSED,BUY,6558,75,6547,05,-,-,-,-,19236,2025-08-29 01:15:00,-,SL_HIT,SL,19276,2025-08-29 11:15:00,6547,05,-11,70,-58,50
T0007,2025-11-02 10:30:14,REGISTERED,BUY,6543,50,6528,80,6559,25,14,70,15,75,1,07,19281,2025-08-29 12:30:00,4bc3828d-6703-4627-b41c-404d6c93d754,PENDING,,-,-,-,-,-
T0007,2025-11-02 10:30:14,CANCELLED,BUY,6543,50,-,-,-,-,-,19282,2025-08-29 12:45:00,-,CANCELLED,BOS contradictorio,-,-,-,-,-
T0008,2025-11-02 10:30:14,REGISTERED,BUY,6557,00,6545,05,6572,00,11,95,15,00,1,26,19284,2025-08-29 13:15:00,c69dcbd0-feab-4128-8c66-d4f23cd4bf58,PENDING,,-,-,-,-,-
T0008,2025-11-02 10:30:14,CANCELLED,BUY,6557,00,-,-,-,-,-,19286,2025-08-29 13:45:00,-,CANCELLED,BOS contradictorio,-,-,-,-,-
T0009,2025-11-02 10:30:14,REGISTERED,BUY,6565,50,6558,55,6572,45,6,95,6,95,1,00,19290,2025-08-29 14:45:00,7cec6c69-b6dd-4994-b1a1-8d4c8e6ebaf2,PENDING,,-,-,-,-,-
T0009,2025-11-02 10:30:15,CANCELLED,BUY,6565,50,-,-,-,-,-,19294,2025-08-29 15:45:00,-,CANCELLED,BOS contradictorio,-,-,-,-,-
T0010,2025-11-02 10:30:21,REGISTERED,BUY,6518,75,6509,55,6569,50,9,20,50,75,5,52,19533,2025-09-03 10:30:00,dd779864-f544-4c34-872e-904743af3a56,PENDING,,-,-,-,-,-
T0010,2025-11-02 10:30:21,CANCELLED,BUY,6518,75,-,-,-,-,-,19534,2025-09-03 10:45:00,-,CANCELLED,BOS contradictorio,-,-,-,-,-
T0011,2025-11-02 10:30:22,REGISTERED,BUY,6518,00,6503,80,6532,20,14,20,14,20,1,00,19548,2025-09-03 14:15:00,cd802459-122d-4c56-a2a6-90b66dda3af9,PENDING,,-,-,-,-,-
T0011,2025-11-02 10:30:22,CANCELLED,BUY,6518,00,-,-,-,-,-,19550,2025-09-03 14:45:00,-,CANCELLED,BOS contradictorio,-,-,-,-,-
T0012,2025-11-02 10:30:22,REGISTERED,BUY,6511,00,6499,55,6533,00,11,45,22,00,1,92,19559,2025-09-03 17:00:00,360c5fef-baba-4e55-873a-86ba82d9a1df,PENDING,,-,-,-,-,-
T0012,2025-11-02 10:30:23,CANCELLED,BUY,6511,00,-,-,-,-,-,19561,2025-09-03 17:30:00,-,CANCELLED,BOS contradictorio,-,-,-,-,-
T0013,2025-11-02 10:30:23,REGISTERED,BUY,6518,50,6503,80,6533,20,14,70,14,70,1,00,19579,2025-09-03 22:00:00,d5158207-1796-4ffc-9cf0-245a92037775,PENDING,,-,-,-,-,-
T0013,2025-11-02 10:30:26,CLOSED,BUY,6518,50,-,6533,20,-,-,-,19579,2025-09-03 22:00:00,-,TP_HIT,TP,19650,2025-09-04 16:45:00,6533,20,14,70,73,50
T0014,2025-11-02 10:30:26,REGISTERED,BUY,6535,75,6523,55,6565,75,12,20,30,00,2,46,19651,2025-09-04 17:00:00,12a1d5d2-d4c4-4581-90e2-659274fbe782,PENDING,,-,-,-,-,-
T0014,2025-11-02 10:30:28,CLOSED,BUY,6535,75,-,6565,75,-,-,-,19651,2025-09-04 17:00:00,-,TP_HIT,TP,19671,2025-09-04 22:00:00,6565,75,30,00,150,00
T0015,2025-11-02 10:30:28,REGISTERED,BUY,6568,25,6565,25,6571,25,3,00,3,00,1,00,19676,2025-09-05 00:15:00,106b05a4-de0c-48b8-94fd-594e75db36f9,PENDING,,-,-,-,-,-
T0015,2025-11-02 10:30:29,EXPIRED,BUY,6568,25,-,-,-,-,-,19696,2025-09-05 05:15:00,-,EXPIRED,score decayó a 0,33,-,-,-,-,-
T0016,2025-11-02 10:30:30,REGISTERED,BUY,6579,25,6568,05,6590,45,11,20,11,20,1,00,19707,2025-09-05 08:00:00,23d482ff-bd34-4ad6-9499-9e3c81b01060,PENDING,,-,-,-,-,-
T0016,2025-11-02 10:30:32,CLOSED,BUY,6579,25,6568,05,-,-,-,-,19707,2025-09-05 08:00:00,-,SL_HIT,SL,19734,2025-09-05 14:45:00,6568,05,-11,20,-56,00
T0017,2025-11-02 10:30:32,REGISTERED,BUY,6561,00,6548,80,6573,50,12,20,12,50,1,02,19740,2025-09-05 16:15:00,bae5caf8-87d2-453f-a036-cbc3664a8b9b,PENDING,,-,-,-,-,-
T0017,2025-11-02 10:30:32,CLOSED,BUY,6561,00,6548,80,-,-,-,-,19740,2025-09-05 16:15:00,-,SL_HIT,SL,19742,2025-09-05 16:45:00,6548,80,-12,20,-61,00
T0018,2025-11-02 10:30:32,REGISTERED,BUY,6542,50,6536,05,6573,50,6,45,31,00,4,81,19746,2025-09-05 17:45:00,d3b64be8-e738-4b58-ad25-340ae602c18d,PENDING,,-,-,-,-,-
T0018,2025-11-02 10:30:32,CANCELLED,BUY,6542,50,-,-,-,-,-,19747,2025-09-05 18:00:00,-,CANCELLED,BOS contradictorio,-,-,-,-,-
T0019,2025-11-02 10:30:33,REGISTERED,BUY,6547,25,6536,05,6598,50,11,20,51,25,4,58,19761,2025-09-05 21:30:00,c37f4a54-e740-421e-bd82-72ac611e45b4,PENDING,,-,-,-,-,-
T0019,2025-11-02 10:30:33,CANCELLED,BUY,6547,25,-,-,-,-,-,19762,2025-09-05 21:45:00,-,CANCELLED,BOS contradictorio,-,-,-,-,-
T0020,2025-11-02 10:30:34,REGISTERED,BUY,6554,75,6548,80,6563,75,5,95,9,00,1,51,19770,2025-09-08 00:45:00,a5b2058a-e606-476a-8659-474389bc35bf,PENDING,,-,-,-,-,-
T0020,2025-11-02 10:30:35,CLOSED,BUY,6554,75,-,6563,75,-,-,-,19770,2025-09-08 00:45:00,-,TP_HIT,TP,19776,2025-09-08 02:15:00,6563,75,9,00,45,00
T0021,2025-11-02 10:30:35,REGISTERED,BUY,6561,00,6548,80,6573,50,12,20,12,50,1,02,19776,2025-09-08 02:15:00,bae5caf8-87d2-453f-a036-cbc3664a8b9b,PENDING,,-,-,-,-,-
T0021,2025-11-02 10:30:39,CLOSED,BUY,6561,00,6548,80,-,-,-,-,19776,2025-09-08 02:15:00,-,SL_HIT,SL,19847,2025-09-08 20:00:00,6548,80,-12,20,-61,00
T0022,2025-11-02 10:30:39,REGISTERED,BUY,6565,00,6552,30,6587,50,12,70,22,50,1,77,19855,2025-09-08 22:00:00,fa3357d2-db41-4351-b912-6b9f75c420cd,PENDING,,-,-,-,-,-
T0022,2025-11-02 10:30:42,CLOSED,BUY,6565,00,6552,30,-,-,-,-,19855,2025-09-08 22:00:00,-,SL_HIT,SL,19926,2025-09-09 16:45:00,6552,30,-12,70,-63,50
T0023,2025-11-02 10:30:42,REGISTERED,BUY,6565,50,6552,30,6587,50,13,20,22,00,1,67,19929,2025-09-09 17:30:00,321b427b-a85b-4fb9-b695-79ee6e31f023,PENDING,,-,-,-,-,-
T0023,2025-11-02 10:30:42,CANCELLED,BUY,6565,50,-,-,-,-,-,19930,2025-09-09 17:45:00,-,CANCELLED,BOS contradictorio,-,-,-,-,-
T0024,2025-11-02 10:30:43,REGISTERED,BUY,6568,75,6556,80,6587,50,11,95,18,75,1,57,19936,2025-09-09 19:15:00,4bcdf49f-791e-4170-8685-118e357719df,PENDING,,-,-,-,-,-
T0024,2025-11-02 10:30:44,CLOSED,BUY,6568,75,-,6587,50,-,-,-,19936,2025-09-09 19:15:00,-,TP_HIT,TP,19949,2025-09-09 22:30:00,6587,50,18,75,93,75
T0025,2025-11-02 10:30:44,REGISTERED,BUY,6587,25,6576,05,6598,50,11,20,11,25,1,00,19952,2025-09-10 00:15:00,e2f9db3c-0210-4b30-83be-a613361a328a,PENDING,,-,-,-,-,-
T0025,2025-11-02 10:30:45,CLOSED,BUY,6587,25,-,6598,50,-,-,-,19952,2025-09-10 00:15:00,-,TP_HIT,TP,19986,2025-09-10 08:45:00,6598,50,11,25,56,25
